round_epochs,loss,accuracy,val_loss,val_accuracy,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,last_neuron,shapes
12,2.971884250640869,0.25809767842292786,3.046980142593384,0.2607802748680115,relu,11529,0.2648,500,1466,6,935,triangle
345,1.4514282941818237,0.5110539793968201,1.3925998210906982,0.5092402696609497,relu,8771,0.7939999999999998,500,1407,1,1053,brick
454,0.7927747964859009,0.6848329305648804,1.2079097032546997,0.453798770904541,relu,17045,0.16679999999999998,500,2823,0,463,triangle
48,0.7807652950286865,0.6694087386131287,1.254112720489502,0.46201232075691223,relu,4831,0.019799999999999998,500,2705,2,2233,brick
57,1.1972846984863281,0.5691516995429993,1.6199710369110107,0.47433266043663025,relu,18030,0.029599999999999994,500,1938,8,1112,triangle
88,0.9695759415626526,0.611825168132782,1.314512848854065,0.47227925062179565,relu,9756,0.05899999999999999,500,935,3,109,brick
28,7.284759998321533,0.05861182510852814,3.4775288105010986,0.2607802748680115,relu,5816,0.8625999999999998,500,522,3,758,funnel
12,3.024409294128418,0.25809767842292786,3.0487449169158936,0.2607802748680115,relu,16257,0.08839999999999998,500,994,9,1525,triangle
10,126.60144805908203,0.049357324838638306,3.5400702953338623,0.2607802748680115,relu,13105,0.8723999999999998,500,1348,7,1466,brick
500,0.973797619342804,0.5917738080024719,1.2196898460388184,0.4517453908920288,relu,8968,0.6371999999999999,500,2233,0,1407,funnel
10,33.72280502319336,0.08020565658807755,3.508448600769043,0.2607802748680115,relu,16651,0.8723999999999998,500,1643,5,1761,brick
500,2.0895519256591797,0.37326478958129883,1.9130475521087646,0.40451744198799133,relu,3452,0.4999999999999999,500,50,1,640,funnel
16,3.389660596847534,0.2185090035200119,3.429091691970825,0.2607802748680115,relu,2664,0.6959999999999998,500,699,4,1584,triangle
15,15.321057319641113,0.05861182510852814,3.538665771484375,0.2607802748680115,relu,2467,0.8135999999999999,500,699,6,1702,brick
68,1.2181932926177979,0.5537275075912476,1.5870200395584106,0.48254621028900146,relu,12317,0.11779999999999997,500,935,6,1997,funnel
15,2.9958975315093994,0.25809767842292786,3.0935654640197754,0.2607802748680115,relu,6998,0.4705999999999999,500,1466,4,463,triangle
29,3.358320474624634,0.19537274539470673,3.1678309440612793,0.2607802748680115,relu,17636,0.7645999999999998,500,876,2,935,triangle
9,3.14752459526062,0.2544987201690674,3.5252721309661865,0.2607802748680115,relu,5028,0.5979999999999999,500,1348,8,2174,triangle
