round_epochs,loss,accuracy,val_loss,val_accuracy,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,last_neuron,shapes
5,1.6771442890167236,0.37172237038612366,1.1023168563842773,0.447638601064682,relu,5422,0.5783999999999999,500,1525,3,345,funnel
23,51839.3671875,0.35681232810020447,1.074142336845398,0.447638601064682,relu,16060,0.9801999999999998,500,1466,6,2764,brick
5,1.0517271757125854,0.45758354663848877,1.0565520524978638,0.4455852210521698,relu,8771,0.19619999999999996,500,2882,7,168,triangle
7,1.0511654615402222,0.4555269777774811,1.0573878288269043,0.447638601064682,relu,16257,0.31379999999999997,500,2469,6,2174,brick
13,1.0342024564743042,0.49100255966186523,1.0038206577301025,0.5030800700187683,relu,13499,0.3529999999999999,500,404,3,1348,funnel
5,1.0171109437942505,0.5213367342948914,1.0541164875030518,0.4928131401538849,relu,5028,0.25499999999999995,500,1230,2,2528,triangle
9,0.9984903931617737,0.5059126019477844,1.0051862001419067,0.5092402696609497,relu,1482,0.0394,500,2351,3,2823,triangle
11,1.0002061128616333,0.5064267516136169,1.010282278060913,0.5030800700187683,relu,11135,0.14719999999999997,500,1997,7,2941,brick
6,1.0848214626312256,0.43753212690353394,1.0340559482574463,0.5174537897109985,relu,3058,0.17659999999999998,500,2705,1,1053,triangle
28,2.45468807220459,0.3557840585708618,1.0554168224334717,0.447638601064682,relu,11726,0.8429999999999999,500,286,1,1820,brick
66,1.0724204778671265,0.46992287039756775,1.0001174211502075,0.5195071697235107,relu,16257,0.3333999999999999,500,1525,0,1230,brick
283,1.1697825193405151,0.4308483302593231,0.9981682896614075,0.5092402696609497,relu,8771,0.6567999999999998,500,404,0,227,brick
22,0.9973099827766418,0.5084832906723022,1.016807198524475,0.4907597601413727,relu,6801,0.10799999999999997,500,640,9,1112,triangle
4,1.0657232999801636,0.45758354663848877,1.0887336730957031,0.447638601064682,relu,19606,0.28439999999999993,500,2528,9,2174,brick
6,1.1237791776657104,0.4457583427429199,1.0220109224319458,0.5071868300437927,relu,16848,0.4313999999999999,500,2056,2,994,triangle
34,12.778944969177246,0.35012853145599365,1.0969526767730713,0.447638601064682,relu,1285,0.7547999999999998,500,109,9,581,brick
500,1.171701192855835,0.4113110601902008,1.0161917209625244,0.5112936496734619,relu,18621,0.8233999999999998,500,109,0,2351,brick
10,25.100011825561523,0.365552693605423,1.0683189630508423,0.447638601064682,relu,17439,0.9017999999999998,500,404,4,2882,funnel
4,1.2002737522125244,0.38200515508651733,1.090741753578186,0.3470225930213928,relu,9362,0.4901999999999999,500,1230,6,168,brick
5,1.3918131589889526,0.36760926246643066,1.0945450067520142,0.41683778166770935,relu,15272,0.5587999999999999,500,2882,6,1407,funnel
23,1.0375912189483643,0.4714652895927429,1.005141258239746,0.4948665201663971,relu,9756,0.29419999999999996,500,699,2,109,triangle
6,1.0353918075561523,0.4946015477180481,1.0417592525482178,0.5030800700187683,relu,18030,0.11779999999999997,500,2056,1,1584,funnel
40,0.991546630859375,0.5218508839607239,0.9981269836425781,0.5174537897109985,relu,4043,0.11779999999999997,500,50,9,2528,triangle
4,3.0888869762420654,0.3809768557548523,1.1308767795562744,0.447638601064682,relu,3649,0.6861999999999999,500,2587,4,1466,funnel
63,1.0193496942520142,0.45501285791397095,1.0178759098052979,0.4948665201663971,relu,3058,0.3529999999999999,500,2056,9,50,funnel
4,11.07957935333252,0.34395885467529297,1.098240613937378,0.34907597303390503,relu,18424,0.7351999999999999,500,1348,8,2056,triangle
5,1.0369044542312622,0.5033419132232666,1.0562565326690674,0.4558521509170532,relu,1088,0.27459999999999996,500,2115,2,2174,brick
4,4.419186592102051,0.344987154006958,1.1023930311203003,0.24229979515075684,relu,12120,0.6959999999999998,500,2174,7,2941,funnel
