round_epochs,loss,accuracy,val_loss,val_accuracy,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,last_neuron,shapes
58,0.9303997159004211,0.6185089945793152,1.2045212984085083,0.4948665201663971,relu,1482,0.25499999999999995,500,2233,1,1407,triangle
6,3.012563467025757,0.24575835466384888,3.419356346130371,0.2710472345352173,relu,19212,0.4901999999999999,500,2705,7,2764,funnel
8,3.4895455837249756,0.18457584083080292,3.298151731491089,0.2710472345352173,relu,14681,0.7253999999999998,500,2174,3,168,brick
500,1.9138962030410767,0.408740371465683,1.9207063913345337,0.3778234124183655,relu,18818,0.4901999999999999,500,345,0,2764,brick
151,1.4702420234680176,0.4987146556377411,1.4428753852844238,0.5092402696609497,relu,16848,0.7939999999999998,500,2882,1,2351,funnel
17,2.974287271499634,0.24884319305419922,3.0174858570098877,0.2710472345352173,relu,12908,0.36279999999999996,500,1230,4,522,triangle
500,1.316152811050415,0.5172236561775208,1.272763729095459,0.5051334500312805,relu,16651,0.9213999999999998,500,2882,0,2115,funnel
9,170.2109832763672,0.057069409638643265,3.5450427532196045,0.2710472345352173,relu,2073,0.8625999999999998,500,1466,8,1053,brick
62,1.1010187864303589,0.5748072266578674,1.4723660945892334,0.48254621028900146,relu,13499,0.019799999999999998,500,1171,8,2705,triangle
500,2.101900100708008,0.37326478958129883,2.095518112182617,0.35728952288627625,relu,19606,0.4999999999999999,500,286,0,2174,brick
10,2.945640802383423,0.24884319305419922,2.99798846244812,0.2710472345352173,relu,2073,0.2648,500,1938,5,1525,funnel
129,1.1947503089904785,0.5434447526931763,1.2773903608322144,0.5154004096984863,relu,6407,0.6469999999999999,500,2410,1,1702,funnel
8,3.305614709854126,0.22776348888874054,3.44547700881958,0.2710472345352173,relu,6998,0.6469999999999999,500,1820,5,1879,triangle
58,1.128180980682373,0.5732647776603699,1.4000602960586548,0.46817249059677124,relu,14287,0.049199999999999994,500,2882,6,50,funnel
32,25.803647994995117,0.06015424057841301,3.331723928451538,0.2710472345352173,relu,6604,0.9605999999999998,500,1230,2,2823,triangle
500,1.501111626625061,0.4863753318786621,1.5125401020050049,0.4496919810771942,relu,16257,0.6959999999999998,500,817,0,2941,triangle
117,1.022889256477356,0.5845758318901062,1.2778297662734985,0.47843942046165466,relu,12317,0.07859999999999998,500,699,3,1643,brick
20,1250.01416015625,0.03444730117917061,3.550307512283325,0.2648870646953583,relu,10741,0.9115999999999999,500,522,8,1584,brick
9,8.669605255126953,0.06580977141857147,3.5341391563415527,0.2710472345352173,relu,18227,0.7743999999999999,500,1171,6,1053,funnel
13,3.0530076026916504,0.24884319305419922,3.1813435554504395,0.2710472345352173,relu,7983,0.4705999999999999,500,1171,5,2764,brick
8,2.9713222980499268,0.2483290433883667,3.139167070388794,0.2710472345352173,relu,4043,0.4019999999999999,500,2233,5,2646,brick
5,3.9180901050567627,0.15681234002113342,3.543480157852173,0.2710472345352173,relu,6801,0.6763999999999999,500,2587,8,2587,triangle
62,1.011323094367981,0.5850899815559387,1.2618931531906128,0.5092402696609497,relu,16848,0.17659999999999998,500,1407,2,2528,triangle
109,1.5082916021347046,0.49562981724739075,1.6654155254364014,0.5092402696609497,relu,16848,0.36279999999999996,500,876,3,2056,brick
344,1.4303975105285645,0.48740360140800476,1.3933767080307007,0.5112936496734619,relu,14090,0.8135999999999999,500,1879,1,758,brick
32,3.0726797580718994,0.24575835466384888,3.159088611602783,0.2710472345352173,relu,14090,0.6175999999999999,500,227,3,994,funnel
6,2.9768319129943848,0.24884319305419922,3.1040847301483154,0.2751539945602417,relu,8574,0.22559999999999997,500,2882,6,522,brick
10,2.983464002609253,0.24884319305419922,3.160425901412964,0.2710472345352173,relu,6801,0.34319999999999995,500,581,6,2587,funnel
18,5.801557540893555,0.08174806833267212,3.3147084712982178,0.2710472345352173,relu,18030,0.8723999999999998,500,2174,2,1171,funnel
6,2.969409942626953,0.24884319305419922,3.1262545585632324,0.2710472345352173,relu,6407,0.37259999999999993,500,2351,5,2823,funnel
8,7.557326316833496,0.12544986605644226,3.5243165493011475,0.2710472345352173,relu,8771,0.7743999999999999,500,1289,6,1938,funnel
22,3.1906588077545166,0.23239074647426605,3.352611541748047,0.2710472345352173,relu,12711,0.6077999999999999,500,640,4,581,brick
8,2.9297523498535156,0.2401028275489807,2.980851650238037,0.36755648255348206,relu,14681,0.4901999999999999,500,2528,3,50,brick
50,1.3168460130691528,0.5311053991317749,1.4470232725143433,0.5174537897109985,relu,2073,0.39219999999999994,500,2174,2,227,brick
12,11.767763137817383,0.0920308455824852,3.368745803833008,0.2710472345352173,relu,6407,0.8821999999999999,500,2705,3,1997,funnel
10,262.8011169433594,0.04884318634867668,3.5371038913726807,0.2710472345352173,relu,2664,0.8919999999999998,500,2056,7,1643,funnel
5,4.10230827331543,0.15475578606128693,3.5170066356658936,0.2710472345352173,relu,1679,0.7057999999999999,500,1525,6,1702,funnel
54,1.1051509380340576,0.5552698969841003,1.2961889505386353,0.5092402696609497,relu,3255,0.2648,500,1761,2,2705,triangle
172,0.83415687084198,0.6447300910949707,1.1965516805648804,0.47022587060928345,relu,13105,0.10799999999999997,500,1466,1,286,triangle
30,5.9613800048828125,0.11311054229736328,2.8574469089508057,0.2710472345352173,relu,17242,0.9409999999999998,500,2705,1,994,brick
45,0.9237183928489685,0.6082262396812439,1.284208059310913,0.4969199299812317,relu,5028,0.049199999999999994,500,2646,3,1525,funnel
23,7.653459548950195,0.056041132658720016,3.47548770904541,0.2710472345352173,relu,19803,0.8625999999999998,500,817,3,699,triangle
70,1.3019719123840332,0.5434447526931763,1.5536640882492065,0.5071868300437927,relu,15863,0.19619999999999996,500,935,4,1584,triangle
9,3.526482105255127,0.1907455027103424,3.4868154525756836,0.2710472345352173,relu,11529,0.6861999999999999,500,1407,5,699,brick
6,3.071004867553711,0.24884319305419922,3.328965663909912,0.2710472345352173,relu,6210,0.28439999999999993,500,2882,8,1997,brick
6,9.74459457397461,0.10951156914234161,3.5380237102508545,0.2710472345352173,relu,10347,0.7645999999999998,500,2469,7,2174,triangle
6,3.1055383682250977,0.24884319305419922,3.3513872623443604,0.2710472345352173,relu,5619,0.27459999999999996,500,2941,9,50,brick
7,3.1569154262542725,0.2334190160036087,3.4721875190734863,0.2710472345352173,relu,17439,0.6273999999999998,500,463,6,2528,funnel
76,0.9339247941970825,0.6185089945793152,1.2001773118972778,0.5174537897109985,relu,13105,0.23539999999999997,500,2823,1,522,triangle
183,1.050647258758545,0.5763496160507202,1.2764475345611572,0.5092402696609497,relu,5619,0.16679999999999998,500,168,2,1820,funnel
8,2.9698562622070312,0.24884319305419922,2.956916332244873,0.2710472345352173,relu,5619,0.05899999999999999,500,2351,7,2528,triangle
41,0.9431678652763367,0.5974293351173401,1.212288498878479,0.5030800700187683,relu,19606,0.1374,500,2941,2,2056,brick
8,3.0037341117858887,0.24884319305419922,3.1289844512939453,0.2710472345352173,relu,18818,0.2648,500,1820,7,1525,triangle
25,3.160891056060791,0.24884319305419922,3.121147871017456,0.2710472345352173,relu,3649,0.37259999999999993,500,876,6,345,funnel
19,3.067291498184204,0.24884319305419922,3.1051583290100098,0.2710472345352173,relu,8968,0.21579999999999996,500,581,9,1348,brick
7,385.71807861328125,0.051928021013736725,3.5396499633789062,0.2710472345352173,relu,11923,0.8821999999999999,500,1761,8,640,brick
14,3.0803706645965576,0.2483290433883667,3.214465856552124,0.2710472345352173,relu,15075,0.4215999999999999,500,581,7,1643,triangle
14,3.0059123039245605,0.24884319305419922,3.0318491458892822,0.2710472345352173,relu,9756,0.1276,500,876,8,1466,brick
500,1.1400023698806763,0.5886889696121216,1.3353286981582642,0.4989733099937439,relu,5816,0.029599999999999994,500,817,0,817,funnel
207,1.0022512674331665,0.5912596583366394,1.2061049938201904,0.5112936496734619,relu,3058,0.36279999999999996,500,758,1,1525,funnel
18,2.9967474937438965,0.24884319305419922,3.0163497924804688,0.2710472345352173,relu,18621,0.23539999999999997,500,640,6,1171,triangle
199,1.0421847105026245,0.5902313590049744,1.2277028560638428,0.5010266900062561,relu,10938,0.4411999999999999,500,994,1,1584,triangle
50,1.0180494785308838,0.5825192928314209,1.4971023797988892,0.47638604044914246,relu,14090,0.049199999999999994,500,2705,7,1584,brick
