round_epochs,loss,accuracy,val_loss,val_accuracy,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,kernel_initializer,last_neuron,shapes
8,1.0752891302108765,0.4565552771091461,1.0940895080566406,0.47843942046165466,relu,3649,0.6077999999999999,500,1584,9,glorot_normal,2115,brick
17,0.9879326820373535,0.519280195236206,0.9722867608070374,0.5154004096984863,relu,1088,0.4705999999999999,500,2587,4,glorot_normal,1407,brick
146,0.9757277965545654,0.5249357223510742,0.9635981321334839,0.5400410890579224,relu,1088,0.15699999999999995,500,1584,0,glorot_normal,1643,triangle
98,0.9761902689933777,0.5244215726852417,0.964221179485321,0.5359342694282532,relu,1285,0.0198,500,2587,0,glorot_normal,1643,funnel
46,1.0037487745285034,0.4555269777774811,0.9803388714790344,0.47843942046165466,relu,694,0.4705999999999999,500,463,5,uniform,50,triangle
78,1.0080019235610962,0.4791773855686188,0.9902188181877136,0.5256673693656921,relu,1876,0.6175999999999999,500,1702,4,uniform,699,triangle
26,0.9845951795578003,0.5228791832923889,0.9697601795196533,0.5174537897109985,relu,1285,0.4705999999999999,500,876,4,glorot_normal,2115,triangle
4,11.269193649291992,0.3964010179042816,1.232046365737915,0.47843942046165466,relu,2270,0.4705999999999999,500,168,9,he_normal,1407,funnel
148,0.979404866695404,0.5254498720169067,0.9638987183570862,0.5359342694282532,relu,694,0.6077999999999999,500,876,0,glorot_normal,1112,funnel
302,0.9740753173828125,0.5244215726852417,0.9632823467254639,0.5379877090454102,relu,3649,0.2354,500,1584,0,glorot_normal,699,funnel
32,0.9760857224464417,0.5233933329582214,0.9669599533081055,0.5318275094032288,relu,3649,0.2354,500,876,2,uniform,2115,funnel
7,1.1259090900421143,0.4406169652938843,0.9942147135734558,0.5092402696609497,relu,694,0.2354,500,876,5,he_normal,699,funnel
197,1.9961785078048706,0.353213369846344,1.0652817487716675,0.47638604044914246,relu,2467,0.7253999999999998,500,168,2,he_normal,2115,brick
137,0.9749736189842224,0.527506411075592,0.9640249013900757,0.5379877090454102,relu,1088,0.15699999999999995,500,1702,0,glorot_normal,640,triangle
26,0.9793118238449097,0.5228791832923889,0.9661521315574646,0.5174537897109985,relu,1285,0.30399999999999994,500,876,2,uniform,50,brick
311,0.9741625785827637,0.5264781713485718,0.963318943977356,0.5359342694282532,relu,3649,0.6077999999999999,500,1702,0,uniform,699,brick
17,1.0688471794128418,0.44884318113327026,1.0826456546783447,0.47843942046165466,relu,1876,0.6077999999999999,500,463,5,glorot_normal,1643,triangle
28,1.0141350030899048,0.5074549913406372,0.9905758500099182,0.5071868300437927,relu,1876,0.0198,500,109,5,he_normal,581,brick
12,1.0838735103607178,0.4329048991203308,1.0909488201141357,0.47843942046165466,relu,3649,0.7547999999999998,500,876,5,uniform,1407,funnel
104,1.1984564065933228,0.4385603964328766,0.9600293040275574,0.5297741293907166,relu,2467,0.6077999999999999,500,1584,0,he_normal,699,brick
11,1.0475525856018066,0.4555269777774811,1.0414154529571533,0.47843942046165466,relu,2270,0.2354,500,1584,9,glorot_normal,50,brick
24,0.9847120642662048,0.5120822787284851,0.9699627161026001,0.5112936496734619,relu,2270,0.2354,500,2587,4,glorot_normal,699,triangle
6,1.0473734140396118,0.4555269777774811,1.04984712600708,0.47843942046165466,relu,1285,0.30399999999999994,500,1584,9,uniform,50,brick
67,1.0633728504180908,0.4539845883846283,1.088187575340271,0.47843942046165466,relu,2270,0.7547999999999998,500,168,9,uniform,1407,triangle
4,2.1101772785186768,0.4190231263637543,1.055097222328186,0.4928131401538849,relu,1285,0.6077999999999999,500,2587,2,he_normal,2115,funnel
11,1.069187045097351,0.4555269777774811,1.092340350151062,0.47843942046165466,relu,2467,0.6175999999999999,500,1702,9,uniform,581,triangle
7,1.091103196144104,0.4323907494544983,1.0959545373916626,0.47843942046165466,relu,2467,0.6175999999999999,500,876,9,uniform,1938,funnel
7,1.1960327625274658,0.44421592354774475,1.0674998760223389,0.47843942046165466,relu,2467,0.7253999999999998,500,2174,4,uniform,2469,brick
42,1.1336967945098877,0.46786633133888245,0.964059591293335,0.5277207493782043,relu,1088,0.6077999999999999,500,2174,0,he_normal,1112,triangle
5,7.886602401733398,0.3979434370994568,1.1351300477981567,0.47843942046165466,relu,2270,0.6175999999999999,500,1702,5,he_normal,699,funnel
76,0.9873397350311279,0.5141388177871704,0.9676715731620789,0.5195071697235107,relu,3649,0.4705999999999999,500,168,4,uniform,2115,triangle
9,0.9886512756347656,0.5048843026161194,0.9762573838233948,0.5174537897109985,relu,1876,0.0198,500,1584,9,he_normal,1407,triangle
14,0.9982526302337646,0.5187660455703735,0.9769592881202698,0.5112936496734619,relu,497,0.4705999999999999,500,2587,5,uniform,640,brick
27,0.9776735305786133,0.527506411075592,0.9667654037475586,0.5277207493782043,relu,497,0.15699999999999995,500,463,9,glorot_normal,1112,triangle
14,1.945418357849121,0.42107969522476196,1.0089433193206787,0.5133470296859741,relu,3649,0.6175999999999999,500,1584,2,he_normal,699,triangle
173,1.2129732370376587,0.4092544913291931,1.0024138689041138,0.5195071697235107,relu,3649,0.4705999999999999,500,109,2,he_normal,581,brick
15,1.0703699588775635,0.4555269777774811,1.0818889141082764,0.47843942046165466,relu,1088,0.7547999999999998,500,876,4,uniform,1112,funnel
148,0.9752633571624756,0.523907482624054,0.9636353254318237,0.5359342694282532,relu,1088,0.30399999999999994,500,1702,0,glorot_normal,2469,funnel
28,0.9810587167739868,0.5203084945678711,0.9678007960319519,0.5236139893531799,relu,2467,0.30399999999999994,500,1584,2,uniform,50,brick
9,1.044801115989685,0.4838046133518219,0.9885070323944092,0.5071868300437927,relu,1285,0.15699999999999995,500,2174,2,he_normal,2115,brick
35,1.0163800716400146,0.4987146556377411,0.963611364364624,0.5277207493782043,relu,1876,0.2354,500,2174,0,he_normal,581,triangle
47,0.9732476472854614,0.527506411075592,0.9702001214027405,0.5297741293907166,relu,1285,0.0198,500,2174,0,he_normal,1112,brick
36,0.9923893213272095,0.519280195236206,0.9710361957550049,0.5174537897109985,relu,2270,0.4705999999999999,500,2823,5,uniform,640,funnel
22,1.0548639297485352,0.4555269777774811,1.0633604526519775,0.47843942046165466,relu,2270,0.6175999999999999,500,1584,4,glorot_normal,50,triangle
30,1.0672457218170166,0.4514138698577881,1.07578444480896,0.47843942046165466,relu,1876,0.7253999999999998,500,876,4,uniform,50,brick
7,5.060582160949707,0.3424164652824402,1.055160403251648,0.5051334500312805,relu,1088,0.5489999999999999,500,109,5,he_normal,699,triangle
24,1.1884000301361084,0.36503857374191284,1.0952341556549072,0.47843942046165466,relu,1876,0.7253999999999998,500,876,5,glorot_normal,50,funnel
30,0.9782443642616272,0.5249357223510742,0.9700034856796265,0.5359342694282532,relu,694,0.15699999999999995,500,876,9,glorot_normal,2469,brick
7,1.4295769929885864,0.4365038573741913,1.1399389505386353,0.5174537897109985,relu,2270,0.2354,500,2174,2,he_normal,2469,funnel
19,0.9999734163284302,0.5079691410064697,0.9623356461524963,0.521560549736023,relu,497,0.0198,500,109,5,he_normal,699,brick
27,0.9790874123573303,0.5203084945678711,0.9665271639823914,0.5297741293907166,relu,1285,0.0198,500,109,4,glorot_normal,581,funnel
21,1.1140198707580566,0.46323907375335693,0.9781826138496399,0.5256673693656921,relu,3649,0.2354,500,463,4,he_normal,699,triangle
6,205.8468017578125,0.3578406274318695,1.07456636428833,0.47843942046165466,relu,497,0.7253999999999998,500,1584,9,he_normal,1938,triangle
5,1.2007139921188354,0.43804627656936646,1.0267205238342285,0.4948665201663971,relu,2467,0.15699999999999995,500,2174,2,he_normal,2115,triangle
56,0.9852994680404663,0.5223650336265564,0.9653315544128418,0.5256673693656921,relu,2467,0.4705999999999999,500,463,2,uniform,1643,triangle
72,1.1939553022384644,0.4498714506626129,0.965447187423706,0.533880889415741,relu,497,0.7253999999999998,500,463,0,he_normal,581,brick
21,3.4760689735412598,0.35629820823669434,1.0648901462554932,0.48254621028900146,relu,1285,0.6175999999999999,500,463,4,he_normal,581,brick
6,1.0691066980361938,0.45501285791397095,1.0780104398727417,0.47843942046165466,relu,497,0.6175999999999999,500,876,5,glorot_normal,2115,triangle
21,1.0486509799957275,0.4555269777774811,1.0366315841674805,0.47843942046165466,relu,2467,0.2354,500,876,9,uniform,640,brick
24,0.991276204586029,0.5074549913406372,0.9720694422721863,0.5154004096984863,relu,1876,0.30399999999999994,500,876,5,glorot_normal,2115,funnel
69,1.0406979322433472,0.4544987082481384,1.074125051498413,0.47843942046165466,relu,1285,0.5489999999999999,500,1584,9,glorot_normal,50,funnel
412,0.9915323853492737,0.523907482624054,0.9677270650863647,0.5379877090454102,relu,694,0.7547999999999998,500,168,0,glorot_normal,640,brick
5,2.7824482917785645,0.3511568009853363,1.0909192562103271,0.36344969272613525,relu,497,0.6077999999999999,500,2587,4,he_normal,50,funnel
